Level	Rule Name	Subject	Property	Value
INFO	lowercase_definition	http://transformunify.org/ontologies/TURBO_0001541	IAO:0000115	a value specification that specifies the minimum frequency at which a value must appear in order for a conclusionation process to conclude that it is the correct value	
INFO	lowercase_definition	http://transformunify.org/ontologies/TURBO_0001600	IAO:0000115	an 'instantiation hybrid shortcut' that, after expansion by Drivetrain, enables a reasonable semantic path from a/n biobank encounter CRID  to a/n to data	
INFO	lowercase_definition	http://transformunify.org/ontologies/TURBO_0001601	IAO:0000115	an 'instantiation hybrid shortcut' that, after expansion by Drivetrain, enables a reasonable semantic path from a/n health care encounter CRID  to a/n to data	
INFO	lowercase_definition	http://transformunify.org/ontologies/TURBO_0001603	IAO:0000115	an 'instantiation hybrid shortcut' that, after expansion by Drivetrain, enables a reasonable semantic path from a/n biobank encounter CRID  to a/n to dataset title	
INFO	lowercase_definition	http://transformunify.org/ontologies/TURBO_0001608	IAO:0000115	an 'instantiation hybrid shortcut' that, after expansion by Drivetrain, enables a reasonable semantic path from a/n biobank encounter CRID  to a/n to biobank encounter CRID symbol	
INFO	lowercase_definition	http://transformunify.org/ontologies/TURBO_0001609	IAO:0000115	an 'instantiation hybrid shortcut' that, after expansion by Drivetrain, enables a reasonable semantic path from a/n biobank encounter CRID  to a/n to biobank encounter registry denoter	
INFO	lowercase_definition	http://transformunify.org/ontologies/TURBO_0001610	IAO:0000115	an 'instantiation hybrid shortcut' that, after expansion by Drivetrain, enables a reasonable semantic path from a/n biobank encounter CRID  to a/n to biobank encounter identifier registry URI string	
INFO	lowercase_definition	http://transformunify.org/ontologies/TURBO_0001641	IAO:0000115	an 'instantiation hybrid shortcut' that, after expansion by Drivetrain, enables a reasonable semantic path from a/n health care encounter  to a/n to drug prescription text	
INFO	lowercase_definition	http://transformunify.org/ontologies/TURBO_0001642	IAO:0000115	an 'instantiation hybrid shortcut' that, after expansion by Drivetrain, enables a reasonable semantic path from a/n health care encounter  to a/n to drug prescription CRID symbol	
INFO	lowercase_definition	http://transformunify.org/ontologies/TURBO_0001700	IAO:0000115	the subject of this property has been demoted in the course of referent tracking, and the corresponding entity in reality is now better known by the following IUI:	
INFO	lowercase_definition	http://transformunify.org/ontologies/TURBO_0001912	IAO:0000115	a data item that is the output of a tumor grading process.  may be part of a tumor grading report.	
INFO	lowercase_definition	http://transformunify.org/ontologies/TURBO_0002501	IAO:0000115	a conclusionating process in which one authoritative body mass index is derived from zero or more, potentially conflicting BMIs	
INFO	lowercase_definition	http://transformunify.org/ontologies/TURBO_0002603	IAO:0000115	an 'instantiation hybrid shortcut' that, after expansion by Drivetrain, enables a reasonable semantic path from a/n health care encounter CRID  to a/n to dataset title	
INFO	lowercase_definition	http://transformunify.org/ontologies/TURBO_0002608	IAO:0000115	an 'instantiation hybrid shortcut' that, after expansion by Drivetrain, enables a reasonable semantic path from a/n health care encounter CRID  to a/n to health care encounter CRID symbol	
INFO	lowercase_definition	http://transformunify.org/ontologies/TURBO_0002609	IAO:0000115	an 'instantiation hybrid shortcut' that, after expansion by Drivetrain, enables a reasonable semantic path from a/n health care encounter CRID  to a/n to health care encounter registry denoter	
INFO	lowercase_definition	http://transformunify.org/ontologies/TURBO_0002610	IAO:0000115	an 'instantiation hybrid shortcut' that, after expansion by Drivetrain, enables a reasonable semantic path from a/n health care encounter CRID  to a/n to health care encounter identifier registry URI string	
INFO	lowercase_definition	http://transformunify.org/ontologies/TURBO_0003603	IAO:0000115	an 'instantiation hybrid shortcut' that, after expansion by Drivetrain, enables a reasonable semantic path from a/n biobank consenter CRID  to a/n to dataset title	
INFO	lowercase_definition	http://transformunify.org/ontologies/TURBO_0003608	IAO:0000115	an 'instantiation hybrid shortcut' that, after expansion by Drivetrain, enables a reasonable semantic path from a/n biobank consenter CRID  to a/n to biobank consenter CRID symbol	
INFO	lowercase_definition	http://transformunify.org/ontologies/TURBO_0003609	IAO:0000115	an 'instantiation hybrid shortcut' that, after expansion by Drivetrain, enables a reasonable semantic path from a/n biobank consenter CRID  to a/n to biobank consenter registry denoter	
INFO	lowercase_definition	http://transformunify.org/ontologies/TURBO_0003610	IAO:0000115	an 'instantiation hybrid shortcut' that, after expansion by Drivetrain, enables a reasonable semantic path from a/n biobank consenter CRID  to a/n to biobank consenter identifier registry URI string	
INFO	lowercase_definition	http://transformunify.org/ontologies/TURBO_0004601	IAO:0000115	an 'instantiation hybrid shortcut' that, after expansion by Drivetrain, enables a reasonable semantic path from a/n diagnosis  to a/n to diagnosis code symbol	
INFO	lowercase_definition	http://transformunify.org/ontologies/TURBO_0004602	IAO:0000115	an 'instantiation hybrid shortcut' that, after expansion by Drivetrain, enables a reasonable semantic path from a/n diagnosis  to a/n to diagnosis code registry denoter	
INFO	lowercase_definition	http://transformunify.org/ontologies/TURBO_0004603	IAO:0000115	an 'instantiation hybrid shortcut' that, after expansion by Drivetrain, enables a reasonable semantic path from a/n diagnosis  to a/n to diagnosis code registry	
INFO	lowercase_definition	http://transformunify.org/ontologies/TURBO_0005601	IAO:0000115	an 'instantiation hybrid shortcut' that, after expansion by Drivetrain, enables a reasonable semantic path from a/n prescription  to a/n to prescription CRID symbol	
INFO	lowercase_definition	http://transformunify.org/ontologies/TURBO_0005611	IAO:0000115	an 'instantiation hybrid shortcut' that, after expansion by Drivetrain, enables a reasonable semantic path from a/n prescription  to a/n to prescription fullname/order_name	
INFO	lowercase_definition	http://transformunify.org/ontologies/TURBO_0005612	IAO:0000115	an 'instantiation hybrid shortcut' that, after expansion by Drivetrain, enables a reasonable semantic path from a/n prescription  to a/n to drug uri string	
INFO	lowercase_definition	http://transformunify.org/ontologies/TURBO_0006501	IAO:0000115	this data item is the output of a turbo conclusionation process	
INFO	lowercase_definition	http://transformunify.org/ontologies/TURBO_0006512	IAO:0000115	has a literal value that can be mapped to an ontology term	
INFO	lowercase_definition	http://transformunify.org/ontologies/TURBO_0006600	IAO:0000115	'previous URI text' has sub-properties that are applicable to the URIs that are inputs into and outputs from shortcut expansion and referent tracking.  The shortcut expansion case follows a similar pattern to the referent tracking case.        X 'previous URI text' Y means that X is some referent tracked individual, and that before referent tracking was performed, there was an individual identified by a URI with string value Y that is now identified singularly and uniquely by X.        One X can have anywhere from one to an infinite number of Y X 'previous URI text's	
INFO	lowercase_definition	http://transformunify.org/ontologies/TURBO_0007601	IAO:0000115	an 'instantiation hybrid shortcut' that, after expansion by Drivetrain, enables a reasonable semantic path from an allele info  to a biobank encounter CRID symbol	
INFO	lowercase_definition	http://transformunify.org/ontologies/TURBO_0007602	IAO:0000115	an 'instantiation hybrid shortcut' that, after expansion by Drivetrain, enables a reasonable semantic path from an allele info  to a genotype identifier CRID symbol	
INFO	lowercase_definition	http://transformunify.org/ontologies/TURBO_0007603	IAO:0000115	an 'instantiation hybrid shortcut' that, after expansion by Drivetrain, enables a reasonable semantic path from an allele info  to a genotype identifier registry	
INFO	lowercase_definition	http://transformunify.org/ontologies/TURBO_0007604	IAO:0000115	an 'instantiation hybrid shortcut' that, after expansion by Drivetrain, enables a reasonable semantic path from a/n allele info  to a/n to protein	
INFO	lowercase_definition	http://transformunify.org/ontologies/TURBO_0007605	IAO:0000115	an 'instantiation hybrid shortcut' that, after expansion by Drivetrain, enables a reasonable semantic path from an allele info  to a gene identifier and a zygosity level	
INFO	lowercase_definition	http://transformunify.org/ontologies/TURBO_0007606	IAO:0000115	an 'instantiation hybrid shortcut' that, after expansion by Drivetrain, enables a reasonable semantic path from a/n allele info  to a/n to zygosity value text	
INFO	lowercase_definition	http://transformunify.org/ontologies/TURBO_0007607	IAO:0000115	an 'instantiation hybrid shortcut' that, after expansion by Drivetrain, enables a reasonable semantic path from a/n allele info  to a/n to zygosity value specification	
INFO	lowercase_definition	http://transformunify.org/ontologies/TURBO_0007608	IAO:0000115	an 'instantiation hybrid shortcut' that, after expansion by Drivetrain, enables a reasonable semantic path from an allele info  to the title of the dataset containing (at least) sample identifiers, gene identifiers, and zygosity values	
INFO	lowercase_definition	http://transformunify.org/ontologies/TURBO_0007609	IAO:0000115	an 'instantiation hybrid shortcut' that, after expansion by Drivetrain, enables a reasonable semantic path from a/n allele info  to a/n to biobank encounter CRID registry	
INFO	lowercase_definition	http://transformunify.org/ontologies/TURBO_0007610	IAO:0000115	an 'instantiation hybrid shortcut' that, after expansion by Drivetrain, enables a reasonable semantic path from an allele info  to a gene term	
INFO	lowercase_definition	http://transformunify.org/ontologies/TURBO_0010013	IAO:0000115	https://www.health.ny.gov/statistics/sparcs/sysdoc/elements_837/principal_diagnosis_code.htm	
INFO	lowercase_definition	http://transformunify.org/ontologies/TURBO_0010018	IAO:0000115	an analyte assay which...	
INFO	lowercase_definition	http://transformunify.org/ontologies/TURBO_0010077	IAO:0000115	an 'instantiation hybrid shortcut' that, after expansion by Drivetrain, enables a reasonable semantic path from a exome sequencing sample identifier to the identifier of the encounter in which the sample was collected	
INFO	lowercase_definition	http://transformunify.org/ontologies/TURBO_0010095	IAO:0000115	has a value asserted directly by some external authority, like a CSV files or database table.	
INFO	lowercase_definition	http://transformunify.org/ontologies/TURBO_0010096	IAO:0000115	has a value that can be parsed or transformed from an authoritatively asserted raw values.  For example, the string \"9/10/71\" might be transformed to \"1971-09-10\"^^xsd:date OR \"1971-10-09\"^^xsd:date depending on the cultural origin of the raw data.	
INFO	lowercase_definition	http://transformunify.org/ontologies/TURBO_0010176	IAO:0000115	a data transformation that reads triples about a Homo sapiens data model and writes triples about a Homo sapiens, including related classes like identity datums, date of birth, etc.	
INFO	lowercase_definition	http://transformunify.org/ontologies/TURBO_0010177	IAO:0000115	a data transformation that reads triples about a biobank encounter data model and writes triples about a biobank encounter, including related classes like process boundary and time measurement datum	
INFO	lowercase_definition	http://transformunify.org/ontologies/TURBO_0010178	IAO:0000115	a data transformation that reads triples about a data model and writes triples about something in reality, like a material entity or planned process	
INFO	lowercase_definition	http://transformunify.org/ontologies/TURBO_0010179	IAO:0000115	a data transformation that reads triples about a health care encounter data model and writes triples about a biobank encounter, including related classes like process boundary and time measurement datum	
INFO	lowercase_definition	http://transformunify.org/ontologies/TURBO_0010183	IAO:0000115	an encounter participation inferencing process in which the some value is found to denote a health care encounter	
INFO	lowercase_definition	http://transformunify.org/ontologies/TURBO_0010184	IAO:0000115	inserts RDF triples about this object	
INFO	lowercase_definition	http://transformunify.org/ontologies/TURBO_0010184	IAO:0000600	if        ?s1 'writes triples about' ?o1,        then at least one triple will be submitted to some RDF model/triplestore in which         ?o1 ?p ?o2	
INFO	lowercase_definition	http://transformunify.org/ontologies/TURBO_0010186	IAO:0000600	this predicate documents what named graph is the destination for the triples generated by the subject process.	
INFO	lowercase_definition	http://transformunify.org/ontologies/TURBO_0010187	IAO:0000600	this predicate documents the named graph from which a process drew its input	
INFO	lowercase_definition	http://transformunify.org/ontologies/TURBO_0010290	IAO:0000115	a specimen that is suitable for genomic (DNA) sequencing.  collected in the course of some process like a biobank encounter.  could become the input into DNA extraction and (exome?) sequencing, followed by data transformation.	
INFO	missing_superclass	OBI:0000067	rdfs:subClassOf		
INFO	missing_superclass	OBI:0001479	rdfs:subClassOf		
INFO	missing_superclass	UO:0000190	rdfs:subClassOf		
